ID,Matemática,Linguagens,Ciências da Natureza,Ciências Humanas,Redação
2471,8.67,9.0,8.75,9.17,9.25
2472,7.33,7.83,8.67,8.58,8.17
2473,7.5,8.17,7.58,8.5,8.75
2474,9.08,8.92,8.75,9.25,8.92
2475,8.25,7.58,8.58,7.58,7.5
2476,9.0,7.17,8.83,6.83,7.25
2477,8.92,7.75,8.33,7.42,6.92
2478,7.5,8.33,7.75,9.33,8.0
2479,9.17,9.0,8.83,9.33,9.17
2480,9.33,7.17,9.17,7.0,8.33
2481,5.75,5.83,6.33,6.33,6.17
2482,7.5,8.75,7.75,8.25,8.83
2483,8.75,8.42,6.5,8.92,8.92
2484,7.58,8.92,8.58,8.25,8.5
2485,8.0,8.42,6.92,8.42,8.17
2486,8.0,6.67,8.25,8.0,6.83
2487,8.58,7.67,8.33,6.75,8.08
2488,7.92,8.42,7.42,8.75,8.42
2489,8.08,7.0,8.67,8.17,6.67
2490,7.0,8.83,7.08,9.08,8.5
2491,8.42,7.67,8.42,7.42,7.75
2492,8.92,7.33,8.58,7.58,7.5
2493,6.75,8.33,8.08,8.5,8.42
2494,7.5,8.08,7.75,8.17,8.0
2495,8.17,8.25,8.58,8.17,7.25
2496,9.08,9.17,9.42,8.75,9.33
2497,6.67,7.92,7.25,8.58,8.83
2498,8.25,7.67,6.75,7.67,8.0
2499,8.0,8.83,7.75,8.5,8.58
2500,5.67,5.75,6.0,5.92,5.83
2501,8.67,7.67,8.75,7.42,7.5
2502,8.5,7.83,7.75,6.67,6.92
2503,7.92,7.58,8.17,7.58,8.0
2504,7.25,8.67,7.33,8.42,7.92
2505,7.75,8.83,7.83,8.83,8.33
2506,6.0,5.33,6.25,5.75,6.17
2507,8.92,7.83,8.67,8.17,7.58
2508,8.0,7.58,8.25,7.33,8.25
2509,8.5,7.17,8.67,6.58,7.08
2510,8.0,8.17,8.25,8.08,8.08
2511,8.33,8.17,8.5,7.58,7.67
2512,7.42,8.58,7.42,9.0,8.5
2513,6.75,8.33,7.83,9.0,8.83
2514,7.83,9.08,7.25,8.42,8.5
2515,7.92,8.42,8.83,8.17,8.33
2516,7.58,8.0,7.25,8.83,8.83
2517,6.25,7.92,6.92,8.33,8.42
2518,9.08,7.58,8.5,7.83,7.17
2519,7.67,8.42,7.83,9.0,8.33
2520,6.17,5.75,5.75,5.83,5.42
2521,6.25,6.42,6.0,6.0,6.0
2522,8.33,6.92,8.5,7.75,6.92
2523,8.0,8.83,7.5,8.83,8.33
2524,7.33,8.58,8.25,8.17,8.5
2525,5.92,6.17,6.42,6.17,6.17
2526,8.75,8.67,9.17,9.0,9.25
2527,8.83,7.75,9.08,7.75,7.08
2528,7.58,8.67,6.58,9.25,8.58
2529,8.58,7.75,8.58,7.92,6.83
2530,8.33,7.92,8.33,7.42,7.58
2531,7.25,7.92,7.33,8.42,8.42
2532,8.58,7.67,8.08,8.0,7.75
2533,8.92,7.5,8.17,7.42,7.92
2534,6.0,6.0,6.25,5.92,5.83
2535,9.83,8.67,9.17,8.92,9.08
2536,7.75,8.33,7.58,8.83,7.92
2537,6.17,6.42,5.75,5.92,6.25
2538,8.58,8.33,8.83,6.58,7.75
2539,9.08,7.58,8.83,6.83,8.33
2540,7.5,8.75,8.0,8.0,8.58
2541,7.75,8.75,7.42,8.08,8.33
2542,9.33,9.25,9.0,9.0,9.0
2543,7.42,8.25,7.75,8.92,8.92
2544,8.08,8.42,7.0,8.58,8.0
2545,9.0,9.08,9.25,8.83,8.92
2546,8.67,8.08,8.58,6.92,7.33
2547,8.25,8.25,8.75,8.33,8.5
2548,7.17,8.83,8.17,9.0,8.5
2549,9.25,7.42,8.92,6.92,7.92
2550,7.67,8.67,8.58,8.33,8.58
2551,7.33,8.75,6.67,8.58,9.0
2552,7.58,8.58,7.17,8.75,8.08
2553,8.5,7.0,8.75,7.33,7.92
2554,6.5,8.42,6.75,8.83,8.75
2555,9.33,8.75,9.25,9.08,8.92
2556,7.0,8.5,7.25,8.33,8.08
2557,7.5,8.5,6.92,8.83,8.75
2558,8.25,9.08,7.42,8.17,7.83
2559,8.08,6.75,8.92,7.08,8.33
2560,7.25,8.33,7.17,8.0,7.67
2561,8.58,8.58,9.25,9.0,8.83
2562,8.83,7.42,8.67,7.42,8.0
2563,8.5,8.42,8.5,7.83,7.83
2564,8.92,7.75,8.08,6.58,7.67
2565,8.92,7.08,8.58,7.67,7.58
2566,8.67,7.17,8.08,7.33,8.25
2567,7.92,8.5,7.17,8.83,8.33
2568,7.92,7.67,8.75,7.67,8.58
2569,8.08,8.42,7.17,8.08,8.17
2570,6.83,8.33,6.83,8.08,8.25
2571,7.67,8.58,7.83,8.25,8.33
2572,7.92,8.5,6.83,8.67,9.0
2573,7.08,8.83,7.17,8.17,8.25
2574,6.33,8.08,7.42,8.83,8.5
2575,9.08,6.92,7.83,7.5,6.75
2576,7.5,8.5,6.5,8.58,8.92
2577,8.33,7.25,8.58,7.67,8.0
2578,8.33,7.0,8.25,6.92,7.67
2579,5.5,6.0,5.67,5.83,5.92
2580,8.42,7.92,8.67,7.25,8.33
2581,8.75,6.92,8.5,7.42,7.75
2582,7.17,7.67,7.92,8.75,8.75
2583,8.17,6.58,8.58,7.67,6.92
2584,7.42,8.08,6.08,8.58,8.58
2585,6.83,8.67,7.08,8.08,8.0
2586,8.42,7.5,8.33,7.75,8.08
2587,8.25,7.5,9.0,8.42,7.42
2588,7.25,8.75,7.58,8.33,8.75
2589,6.83,8.42,7.33,8.33,8.75
2590,5.75,5.67,6.25,5.75,6.17
2591,5.83,5.42,5.92,6.08,5.83
2592,7.75,9.08,6.58,8.5,8.0
2593,7.42,8.75,7.0,8.92,8.08
2594,8.58,8.58,8.92,9.25,9.17
2595,8.58,7.5,8.58,7.58,7.42
2596,7.58,8.75,7.67,8.92,8.92
2597,9.17,9.0,9.17,8.92,9.33
2598,8.0,8.5,7.58,8.33,8.5
2599,9.08,8.33,8.92,9.58,9.08
2600,8.33,8.5,7.92,7.58,7.83
2601,6.67,8.17,7.67,8.25,8.42
2602,7.67,8.42,7.83,8.25,8.92
2603,6.25,6.17,5.5,6.58,6.08
2604,8.42,7.17,8.75,7.08,7.42
2605,6.25,6.5,6.08,6.58,6.08
2606,5.75,5.92,6.0,5.83,5.67
2607,7.58,9.33,7.5,9.08,7.92
2608,8.25,7.75,8.33,7.67,7.33
2609,7.25,8.25,6.17,9.08,8.5
2610,6.92,8.0,8.0,8.42,8.25
2611,8.25,7.25,8.08,7.58,6.92
2612,5.92,5.58,6.0,6.08,6.17
2613,9.17,7.58,8.75,7.58,7.58
2614,8.75,7.5,8.33,7.75,8.67
2615,8.58,7.33,8.67,8.5,7.58
2616,8.08,6.92,8.25,6.5,8.25
2617,7.33,8.25,7.5,8.17,7.5
2618,7.83,7.92,7.92,9.0,9.08
2619,8.08,8.75,7.92,8.5,8.42
2620,6.92,9.08,7.5,8.5,8.67
2621,7.58,8.33,7.0,8.58,8.33
2622,8.5,7.0,8.83,7.17,8.08
2623,7.58,8.67,7.25,8.92,8.67
2624,9.08,7.83,8.42,7.92,6.83
2625,6.08,8.5,8.08,8.92,8.25
2626,9.0,8.42,9.08,7.08,7.58
2627,8.17,8.08,9.25,7.67,6.92
2628,7.83,7.25,8.5,7.5,7.58
2629,8.42,8.67,7.42,9.0,8.33
2630,7.33,8.25,8.08,8.5,8.25
2631,6.08,6.08,6.0,5.58,6.0
2632,8.17,7.17,8.58,7.08,7.5
2633,9.25,7.58,8.17,6.67,7.67
2634,6.25,6.17,5.67,6.0,5.67
2635,7.5,8.42,7.58,8.25,8.58
2636,8.33,7.58,8.58,7.5,7.08
2637,8.83,7.25,8.92,8.5,7.67
2638,7.83,9.0,7.33,8.58,8.92
2639,6.08,5.83,6.0,5.75,6.33
2640,7.08,8.33,7.42,8.25,8.08
2641,6.67,8.75,7.67,8.33,8.92
2642,7.33,8.42,6.75,7.75,8.58
2643,6.75,8.92,7.83,8.33,8.83
2644,7.25,8.58,7.0,8.25,8.17
2645,8.17,7.83,8.17,7.25,7.17
2646,8.0,8.67,7.92,7.92,8.5
2647,6.0,6.08,6.25,6.42,6.33
2648,7.58,8.08,7.25,8.58,8.92
2649,9.0,9.08,9.25,9.0,8.67
2650,7.5,8.42,8.25,8.42,8.58
2651,7.83,8.75,6.67,8.67,8.67
2652,8.42,6.92,8.83,7.33,7.67
2653,8.5,7.0,8.0,7.75,7.5
2654,8.33,7.33,8.92,7.17,8.08
2655,6.5,8.17,8.0,8.33,8.58
2656,7.92,8.33,7.75,8.0,8.92
2657,7.17,8.83,7.25,8.83,8.58
2658,8.75,7.75,8.67,6.92,7.75
2659,9.0,7.42,8.75,6.83,7.08
2660,8.08,7.5,8.0,7.92,7.75
2661,8.42,8.0,8.25,7.25,8.08
2662,8.25,6.17,8.42,7.0,7.08
2663,8.08,7.42,7.75,8.08,8.58
2664,7.33,8.5,7.42,8.25,8.67
2665,6.25,6.0,6.17,5.92,6.17
2666,8.92,7.33,8.5,7.92,8.08
2667,6.5,8.25,7.58,8.58,8.25
2668,8.58,8.17,8.17,7.5,7.75
2669,8.75,8.83,9.25,8.42,8.58
2670,8.08,7.75,8.83,8.25,8.42
2671,7.17,8.42,7.08,8.5,8.67
2672,6.83,8.75,7.75,8.33,9.17
2673,8.17,8.33,7.67,8.25,9.25
2674,9.58,8.75,9.08,9.0,8.58
2675,6.42,5.83,6.08,6.33,5.42
2676,8.75,9.08,9.0,9.08,8.83
2677,6.0,6.0,6.08,6.25,6.08
2678,8.33,7.25,8.0,6.92,7.42
2679,7.33,8.5,7.83,8.67,8.67
2680,8.33,6.75,8.5,8.0,6.5
2681,8.83,7.42,9.0,8.17,8.0
2682,8.92,9.5,9.25,9.33,9.17
2683,9.33,9.08,9.08,8.83,8.67
2684,8.08,8.17,6.67,8.83,9.08
2685,7.83,7.83,7.5,8.5,8.42
2686,9.25,8.92,9.0,8.83,9.17
2687,8.0,8.42,6.67,8.25,8.33
2688,8.17,8.0,6.83,8.5,9.0
2689,8.17,8.0,8.5,7.17,7.75
2690,7.75,7.75,7.17,7.83,8.5
2691,8.5,7.25,8.67,7.08,8.5
2692,7.08,8.58,6.92,8.75,8.92
2693,7.58,8.42,8.17,8.67,8.25
2694,8.33,8.5,6.58,8.75,8.25
2695,7.5,8.5,6.83,8.25,8.5
2696,7.5,8.83,7.75,8.58,8.92
2697,5.83,6.08,6.08,5.83,6.08
2698,6.92,7.92,7.33,8.5,8.75
2699,8.33,7.08,8.58,7.42,7.67
2700,7.83,8.25,8.08,8.67,8.42
2701,8.33,7.33,8.25,8.08,8.42
2702,7.08,8.5,7.42,8.33,8.25
2703,6.17,6.08,5.75,6.0,5.92
2704,6.92,8.67,8.42,8.17,8.42
2705,8.67,7.42,8.17,7.5,7.08
2706,8.58,7.33,8.5,7.25,6.92
2707,8.0,7.83,8.5,7.83,8.08
2708,6.33,8.25,7.25,8.33,8.5
2709,8.83,7.0,8.92,7.92,7.75
2710,9.42,7.75,9.0,6.83,7.17
2711,8.33,6.83,8.33,7.0,7.42
2712,8.42,7.58,8.17,7.25,7.0
2713,8.83,7.67,9.25,7.5,7.0
2714,8.08,9.0,7.33,7.83,7.75
2715,7.75,9.0,7.33,8.58,7.92
2716,7.58,8.25,7.75,8.5,8.33
2717,8.5,7.17,8.08,7.17,7.5
2718,8.42,7.58,8.17,7.08,7.58
2719,8.0,7.33,8.83,7.0,7.08
2720,8.5,7.75,9.08,6.75,7.17
2721,8.67,9.5,8.75,8.67,9.0
2722,8.83,7.0,8.58,7.67,7.5
2723,8.58,7.83,8.42,7.42,7.17
2724,6.5,8.17,7.67,8.83,8.83
2725,8.42,8.33,8.17,7.92,7.08
2726,8.92,8.83,9.42,8.92,9.0
2727,9.17,9.25,9.0,9.0,8.75
2728,8.0,7.33,8.0,7.25,8.08
2729,8.0,7.25,8.08,7.42,7.08
2730,7.25,9.0,6.58,8.58,8.58
2731,8.0,8.42,6.58,8.25,8.42
2732,6.67,8.17,7.67,9.0,8.58
2733,8.67,7.33,8.33,7.08,6.58
2734,8.08,7.92,8.5,7.17,7.42
2735,8.5,7.5,8.0,6.83,6.5
2736,8.92,7.42,8.5,7.17,7.5
2737,7.33,8.75,7.5,8.83,8.75
2738,7.42,8.42,7.33,8.58,8.67
2739,8.58,9.25,6.92,8.58,8.5
2740,8.58,8.0,6.83,8.83,8.17
2741,6.75,8.33,7.67,9.17,8.67
2742,6.17,6.42,6.17,6.08,6.08
2743,5.58,5.92,5.67,5.75,6.25
2744,8.25,7.17,8.75,7.58,8.0
2745,6.08,5.83,6.25,6.08,5.92
2746,8.33,7.58,8.67,7.58,8.25
2747,6.0,5.83,6.17,6.08,6.0
2748,8.17,8.5,7.83,8.58,8.08
2749,8.25,8.08,7.83,8.67,8.42
2750,8.25,6.58,8.92,6.75,7.75
2751,8.92,9.08,9.17,9.08,9.25
2752,5.75,6.25,5.83,6.08,5.92
2753,8.5,8.33,8.5,6.58,7.83
2754,7.17,8.75,7.33,8.33,8.58
2755,7.92,8.92,8.33,8.33,8.75
2756,8.58,7.83,8.5,6.08,6.58
2757,8.17,7.58,8.58,7.33,6.83
2758,8.25,6.5,8.67,7.75,6.92
2759,8.75,7.17,8.92,7.17,6.83
2760,8.17,7.33,8.58,7.67,7.75
2761,7.42,8.42,7.83,8.42,8.5
2762,8.17,7.25,8.08,8.33,7.33
2763,8.42,9.08,9.0,8.17,8.67
2764,8.92,9.0,9.0,9.25,9.42
2765,6.83,8.25,6.42,8.58,8.33
2766,6.0,6.08,6.17,5.67,6.17
2767,7.0,8.42,7.67,8.5,8.25
2768,7.17,8.5,7.75,8.75,8.58
2769,9.25,9.08,8.92,9.0,9.0
2770,7.25,8.5,7.0,7.92,8.67
2771,8.0,6.33,8.08,6.92,7.42
2772,8.08,7.25,8.92,6.42,7.25
2773,8.17,7.0,9.0,6.33,7.33
2774,9.08,7.25,8.83,7.67,7.42
2775,7.92,8.0,7.58,8.0,8.58
2776,6.42,8.58,7.17,8.08,8.5
2777,8.0,8.25,7.58,8.25,8.5
2778,8.42,6.58,8.92,7.58,7.75
2779,7.42,8.75,7.08,8.17,8.33
2780,8.67,8.92,7.08,8.17,7.92
2781,9.0,7.5,7.67,7.17,7.58
2782,8.83,7.25,8.58,7.0,8.08
2783,8.42,7.75,8.92,6.83,7.42
2784,6.33,6.08,6.33,6.17,5.83
2785,9.08,9.33,9.0,8.58,9.33
2786,8.83,6.75,8.92,7.33,7.25
2787,8.08,7.67,8.83,7.92,6.92
2788,7.83,7.92,7.83,8.67,8.92
2789,6.75,8.58,6.83,8.58,8.75
2790,6.0,6.25,5.83,5.92,6.42
2791,6.92,8.67,7.25,8.58,8.58
2792,7.25,8.5,7.33,8.33,8.67
2793,6.33,5.92,6.25,6.17,6.08
2794,7.42,9.0,8.58,8.17,9.25
2795,8.25,8.17,7.17,8.0,8.42
2796,7.58,8.17,7.92,8.42,8.17
2797,7.5,8.58,6.67,8.58,7.75
2798,7.0,8.67,7.58,8.58,8.25
2799,7.08,8.92,7.83,8.58,8.58
2800,8.58,7.42,8.25,7.5,6.92
2801,7.75,8.33,7.25,8.75,8.58
2802,8.92,6.92,8.92,7.42,7.75
2803,8.5,6.92,8.33,7.92,7.08
2804,6.17,5.92,6.08,6.25,5.92
2805,7.92,8.75,7.67,8.67,8.83
2806,6.17,5.75,5.67,5.75,6.25
2807,8.25,7.92,7.67,8.75,8.42
2808,8.83,7.92,8.17,8.25,7.33
2809,7.25,8.75,7.17,8.25,8.42
2810,7.5,8.5,7.67,8.08,8.58
2811,5.83,5.67,6.0,5.92,5.58
2812,7.17,8.25,6.42,8.5,8.42
2813,8.83,7.5,9.08,7.08,8.08
2814,8.83,9.25,9.33,8.92,8.58
2815,8.08,8.17,7.33,8.58,8.25
2816,8.08,7.58,9.0,6.75,8.33
2817,8.42,7.83,9.33,7.5,7.67
2818,8.33,8.33,6.92,8.17,8.33
2819,8.58,7.33,8.5,7.08,8.08
2820,7.42,8.83,7.08,9.08,8.42
2821,6.58,8.58,7.92,8.25,8.58
2822,8.58,8.5,8.58,7.67,7.0
2823,8.25,8.42,7.67,9.0,8.58
2824,8.25,7.25,8.92,6.75,6.92
2825,8.5,8.08,8.25,6.92,7.67
2826,9.08,9.08,9.0,9.08,9.25
2827,6.67,8.83,7.08,8.25,8.67
2828,8.67,6.92,8.67,7.17,7.83
2829,7.75,7.08,8.17,7.33,8.25
2830,7.33,8.17,7.58,8.42,8.83
2831,7.67,8.83,7.42,8.83,8.83
2832,8.83,8.5,9.08,9.0,8.5
2833,6.83,8.67,7.0,8.83,8.5
2834,7.5,8.83,6.25,8.25,8.17
2835,7.58,8.42,7.42,8.25,8.42
2836,7.75,7.33,9.25,7.58,7.67
2837,7.0,8.5,6.58,7.83,8.17
2838,7.58,9.0,6.92,8.67,8.33
2839,8.83,9.0,9.25,9.08,9.25
2840,7.08,8.25,7.67,8.75,8.33
2841,7.75,8.0,6.67,8.42,8.67
2842,8.83,7.08,8.25,8.0,7.83
2843,9.17,8.58,9.0,8.92,8.83
2844,8.5,7.83,9.08,7.83,7.17
2845,9.17,8.0,8.67,7.67,7.42
2846,9.0,7.25,9.58,7.58,7.42
2847,6.92,8.42,7.92,8.42,8.0
2848,6.58,8.67,6.92,8.33,8.17
2849,6.67,9.0,7.5,8.25,8.42
2850,8.58,8.0,8.92,7.0,7.25
2851,8.0,8.17,7.67,8.5,8.5
2852,8.67,7.25,9.0,8.17,7.58
2853,8.17,6.33,8.42,8.67,8.25
2854,7.58,8.42,7.67,8.58,8.5
2855,5.75,5.92,6.0,5.58,6.17
2856,8.42,7.83,8.08,7.83,6.42
2857,9.33,9.0,9.17,9.17,8.75
2858,8.25,8.75,8.42,8.0,8.42
2859,8.5,7.25,8.25,7.42,7.67
2860,7.0,7.92,8.0,8.08,8.17
2861,8.83,6.92,8.58,7.25,7.25
2862,8.08,7.92,8.42,7.5,7.0
2863,7.5,8.58,8.08,8.58,8.67
2864,8.33,8.25,8.0,8.42,8.67
2865,8.67,9.08,8.67,8.83,8.83
2866,8.92,8.92,8.83,9.0,8.92
2867,6.75,8.5,7.17,9.08,8.0
2868,8.08,8.33,7.83,9.08,8.58
2869,6.33,6.0,5.83,6.17,6.17
2870,7.67,8.33,6.75,8.75,8.92
2871,9.5,9.17,9.17,9.17,9.08
2872,7.92,8.75,6.17,8.08,8.0
2873,6.08,6.0,5.92,6.0,6.0
2874,8.5,8.33,8.42,6.83,7.25
2875,8.67,7.75,8.5,7.58,7.83
2876,8.42,8.67,7.5,8.5,9.25
2877,6.17,5.42,6.08,6.25,6.08
2878,7.58,8.17,6.83,8.17,8.67
2879,9.08,8.83,8.92,8.83,9.08
2880,7.33,8.5,8.33,8.5,8.42
2881,8.42,8.0,8.83,7.75,7.33
2882,8.25,8.83,7.08,8.0,8.25
2883,9.0,7.58,8.58,6.83,7.17
2884,9.0,8.08,8.0,7.08,8.0
2885,8.67,9.33,9.17,9.17,8.92
2886,8.25,7.58,8.75,7.67,7.17
2887,7.83,8.58,7.58,8.83,8.83
2888,8.92,8.92,8.67,9.0,9.08
2889,8.42,7.5,8.5,7.75,7.0
2890,7.67,8.25,7.17,8.42,8.42
2891,7.17,8.75,7.25,7.75,8.67
2892,6.58,8.17,6.42,8.58,8.5
2893,9.25,9.0,8.83,8.75,9.08
2894,5.83,6.08,5.92,6.08,6.17
2895,7.08,8.58,8.08,8.0,9.0
2896,8.92,7.25,8.67,7.33,6.75
2897,8.42,8.0,7.75,6.83,7.25
2898,7.5,8.25,8.0,7.75,7.83
2899,8.08,7.25,9.5,7.0,7.33
2900,6.08,5.83,5.75,6.08,6.08
2901,6.92,8.17,7.25,8.58,8.75
2902,8.92,7.33,8.25,7.17,7.42
2903,8.92,8.83,9.17,9.5,8.92
2904,6.75,8.83,7.0,8.42,8.58
2905,8.42,7.33,8.58,7.5,7.42
2906,7.33,8.5,7.42,8.67,8.33
2907,6.17,5.83,5.83,6.33,6.08
2908,8.42,8.33,8.42,6.58,7.67
2909,7.08,8.42,7.75,8.25,8.58
2910,5.67,5.75,5.92,6.17,5.92
2911,8.5,8.25,8.58,7.83,7.58
2912,8.25,8.0,8.58,7.67,7.67
2913,8.42,7.25,8.75,7.92,7.5
2914,8.75,8.83,9.08,8.92,9.0
2915,8.33,8.0,8.58,8.33,7.08
2916,7.25,8.17,7.5,8.25,8.67
2917,7.17,8.17,7.33,8.25,8.17
2918,7.75,8.5,8.25,7.92,7.83
2919,7.5,8.75,7.5,8.67,8.58
2920,8.58,7.42,8.58,7.75,7.0
2921,6.33,6.0,5.58,5.75,5.75
2922,6.17,6.0,6.33,6.08,5.92
2923,7.33,8.92,7.08,9.17,9.0
2924,7.58,8.33,7.5,8.5,8.75
2925,6.17,6.0,6.08,6.08,6.17
2926,8.83,7.92,8.25,6.75,7.33
2927,8.75,7.42,8.83,7.42,7.08
2928,7.67,8.33,7.75,8.33,8.67
2929,7.17,8.83,7.25,9.08,8.83
2930,9.0,7.5,8.92,7.42,8.0
2931,8.92,8.5,8.92,9.25,8.67
2932,9.33,9.08,9.0,8.83,9.0
2933,8.83,9.17,9.08,8.67,9.17
2934,7.25,8.75,7.08,8.75,8.67
2935,7.5,8.17,6.92,8.5,8.75
2936,7.33,8.67,6.92,8.58,8.67
2937,8.83,7.92,8.67,6.33,6.83
2938,8.42,7.58,8.5,7.25,8.08
2939,7.83,8.25,7.67,9.17,8.08
2940,7.92,8.17,7.42,8.25,9.25
2941,8.33,7.5,8.33,7.75,7.0
2942,8.92,9.25,9.0,9.08,9.33
2943,8.5,8.25,8.0,7.33,7.67
2944,9.33,7.33,7.92,7.42,7.42
2945,8.75,7.25,8.25,7.0,6.83
2946,9.25,8.83,8.75,8.92,8.92
2947,8.33,7.92,8.17,7.08,7.83
2948,8.42,7.58,8.75,7.67,7.25
2949,9.08,8.75,9.33,9.0,9.42
2950,8.33,7.42,8.58,8.0,6.75
2951,7.92,8.33,8.0,8.67,8.33
2952,8.58,7.17,9.08,6.92,7.5
2953,7.67,8.25,6.75,8.17,8.5
2954,7.75,8.25,7.5,8.5,8.33
2955,8.08,7.33,8.5,8.08,7.25
2956,8.17,8.25,8.5,7.5,7.25
2957,8.67,7.42,8.0,7.75,7.5
2958,8.58,7.42,8.25,6.67,7.58
2959,8.58,7.25,8.58,6.33,7.67
2960,8.33,6.25,8.67,7.0,7.5
2961,7.75,8.0,8.67,7.25,7.67
2962,8.75,7.67,8.75,6.75,8.33
2963,8.42,7.92,8.67,7.75,7.75
2964,8.75,7.08,8.67,8.17,8.17
2965,7.83,6.92,8.25,7.0,7.75
2966,8.92,7.25,8.42,7.17,7.67
2967,6.92,8.67,6.75,8.33,8.0
2968,7.42,8.5,7.5,8.67,8.75
2969,8.25,7.83,7.75,8.17,7.67
2970,8.67,6.75,8.58,7.5,8.33
2971,7.5,8.25,6.75,8.92,8.75
2972,7.75,8.67,6.42,8.42,8.17
2973,8.42,7.25,8.67,8.08,7.58
2974,7.83,8.08,6.67,8.17,8.58
2975,7.67,8.17,7.92,8.17,8.67
2976,8.0,8.67,8.17,9.08,8.58
2977,8.58,7.58,8.42,7.08,7.83
2978,8.58,7.75,8.58,8.42,7.92
2979,7.08,8.42,6.92,8.5,9.17
2980,9.17,7.17,8.33,7.83,7.33
2981,8.83,7.0,9.0,6.83,7.17
2982,7.5,8.33,7.17,9.08,8.17
2983,8.17,7.42,9.08,7.92,7.08
2984,6.17,6.0,5.75,6.5,5.83
2985,5.92,5.83,6.5,6.17,5.75
2986,7.33,8.42,8.17,8.67,8.58
2987,7.17,8.75,7.0,8.25,8.75
2988,8.25,8.75,8.75,7.92,8.33
2989,8.58,6.25,8.75,7.33,8.42
2990,8.17,6.92,8.0,7.08,7.75
2991,7.33,8.42,7.67,8.83,9.17
2992,8.42,7.5,8.58,7.58,7.33
2993,5.58,5.67,6.33,6.0,5.92
2994,8.58,8.83,8.5,8.75,8.42
2995,7.17,8.33,7.33,8.58,8.17
2996,8.08,8.83,6.75,8.0,8.5
2997,7.17,8.67,7.08,8.17,8.5
2998,5.83,5.92,5.92,6.0,5.83
2999,7.42,8.58,6.67,8.75,8.58
3000,7.25,8.83,7.67,8.92,8.67
3001,8.33,7.0,8.42,7.08,7.08
3002,8.92,7.42,8.83,8.0,7.58
3003,9.0,9.0,9.17,9.0,8.67
3004,8.08,8.25,8.58,6.92,7.5
3005,8.92,7.67,8.83,8.25,8.08
3006,5.67,5.92,5.75,5.92,6.0
3007,7.17,8.5,7.25,8.5,8.42
3008,8.33,7.75,7.92,8.08,8.42
3009,8.58,7.0,8.08,8.25,7.0
3010,8.58,8.58,7.58,8.33,8.0
3011,7.25,8.67,7.58,8.83,8.25
3012,8.5,8.0,8.08,7.17,8.0
3013,7.25,8.67,6.42,8.67,8.92
3014,7.25,8.5,8.0,8.33,9.0
3015,8.67,8.25,8.25,7.42,6.67
3016,7.08,8.33,7.25,8.58,8.42
3017,8.42,8.17,8.58,7.83,7.83
3018,7.67,8.08,8.0,9.0,8.67
3019,6.92,8.25,7.08,8.67,8.58
3020,8.33,7.75,8.5,7.42,7.33
3021,8.92,9.25,9.25,8.67,8.92
3022,8.83,7.58,8.17,7.83,6.08
3023,8.42,8.42,8.75,7.08,7.83
3024,9.17,9.0,9.0,9.0,9.0
3025,8.5,7.0,8.58,7.5,7.75
3026,7.75,8.33,8.0,8.0,8.25
3027,7.08,8.75,7.75,9.08,8.67
3028,7.75,8.75,8.42,8.5,8.83
3029,8.92,9.08,9.0,9.08,8.92
3030,7.33,8.42,6.67,8.67,8.75
3031,6.42,8.42,7.5,8.83,8.67
3032,7.17,8.58,6.5,8.17,8.67
3033,8.5,7.5,8.17,7.08,7.75
3034,9.25,8.58,9.08,8.92,9.33
3035,8.17,6.33,8.5,6.92,6.83
3036,8.17,8.83,6.75,8.58,8.5
3037,6.58,8.42,7.25,9.17,9.08
3038,8.25,7.67,7.75,7.58,7.33
3039,8.67,7.25,7.92,7.0,7.08
3040,8.08,6.5,8.83,8.08,7.58
3041,5.92,5.92,6.25,5.67,6.08
3042,9.0,8.92,9.08,9.33,8.67
3043,8.67,7.83,8.75,7.67,6.92
3044,8.25,7.75,8.42,7.33,6.75
3045,8.0,9.08,7.58,8.5,9.17
3046,7.5,8.42,7.92,8.92,8.42
3047,8.92,9.17,8.75,8.75,9.08
3048,7.58,8.25,7.5,8.08,8.92
3049,6.0,8.33,7.08,8.08,8.58
3050,7.17,8.17,7.83,8.58,8.5
3051,8.0,8.25,7.0,8.17,8.5
3052,8.42,7.17,8.58,7.33,7.17
3053,7.17,8.67,7.08,8.58,8.92
3054,8.83,7.33,8.75,7.92,7.83
3055,8.83,8.75,8.67,8.83,9.0
3056,8.67,7.33,9.0,8.08,7.92
3057,8.5,7.5,9.17,7.5,7.17
3058,8.42,7.42,8.42,7.5,7.92
3059,8.33,7.92,7.67,6.0,7.5
3060,7.42,9.33,7.75,8.58,8.92
3061,8.92,7.67,8.83,8.25,8.25
3062,7.33,8.92,7.33,8.83,8.75
3063,5.67,5.83,5.83,6.0,5.75
3064,8.17,7.75,9.08,6.5,7.25
3065,8.42,8.67,7.42,8.75,8.75
3066,7.67,8.25,7.08,8.25,8.67
3067,7.75,8.83,7.5,8.67,8.75
3068,9.08,7.58,8.67,7.58,8.0
3069,8.25,7.25,8.67,7.92,7.25
3070,7.08,8.58,7.33,8.92,7.92
3071,8.0,7.83,9.42,7.25,7.67
3072,8.67,7.92,8.33,7.92,7.67
3073,9.08,7.42,8.25,7.25,7.25
3074,7.75,8.42,7.5,8.0,8.33
3075,8.58,7.5,8.58,8.08,7.83
3076,8.42,7.08,8.67,7.5,8.42
3077,8.17,7.58,8.17,7.42,7.58
